172.17.0.1 - - [06/Apr/2017:02:33:26 +0000] "GET /wp-admin/load-scripts.php?c=0&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,jquery-ui-core,jquery-&load%5B%5D=ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,dashboard,underscore,customize-base,customize-loader,thickbox,plugin-instal&load%5B%5D=l,wp-util,wp-a11y,updates,shortcode,media-upload,svg-painter,heartbeat,wp-auth-check,wplink,jquery-ui-position,jquery-ui-menu,jq&load%5B%5D=uery-ui-autocomplete&ver=4.7.3 HTTP/1.0" 200 247393 "http://holey-altered.dev/wp-admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:33:26 +0000] "GET /wp-includes/js/wp-emoji-release.min.js?ver=4.7.3 HTTP/1.0" 304 0 "http://holey-altered.dev/wp-admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
127.0.0.1 - - [06/Apr/2017:02:33:26 +0000] "POST /wp-cron.php?doing_wp_cron=1491446006.6466801166534423828125 HTTP/1.1" 200 5 "http://holey-altered.dev/wp-cron.php?doing_wp_cron=1491446006.6466801166534423828125" "WordPress/4.7.3; http://holey-altered.dev"
172.17.0.1 - - [06/Apr/2017:02:33:26 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=1&_ajax_nonce=2e59edee7f&1491446006599 HTTP/1.0" 200 1114 "http://holey-altered.dev/wp-admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:33:26 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=2&_ajax_nonce=2e59edee7f&1491446006847 HTTP/1.0" 200 572 "http://holey-altered.dev/wp-admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:33:27 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=yes&_ajax_nonce=2e59edee7f&1491446007073 HTTP/1.0" 200 1 "http://holey-altered.dev/wp-admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:33:30 +0000] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/1.0" 200 1327 "http://holey-altered.dev/wp-admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:33:38 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 42248 "http://holey-altered.dev/wp-admin/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:33:38 +0000] "GET /wp-includes/js/thickbox/thickbox.css?ver=4.7.3 HTTP/1.0" 304 0 "http://holey-altered.dev/wp-admin/themes.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:33:38 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils&ver=4.7.3 HTTP/1.0" 200 41526 "http://holey-altered.dev/wp-admin/themes.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:33:38 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,widgets,site-icon,&load%5B%5D=l10n,buttons,wp-auth-check&ver=4.7.3 HTTP/1.0" 200 91954 "http://holey-altered.dev/wp-admin/themes.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:33:38 +0000] "GET /wp-includes/js/wp-emoji-release.min.js?ver=4.7.3 HTTP/1.0" 304 0 "http://holey-altered.dev/wp-admin/themes.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:33:38 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,thickbox,underscore,backbone,wp-util,wp-backbone,wp-a11y,theme,updates,customize-base,customize-loa&load%5B%5D=der,svg-painter,heartbeat,wp-auth-check&ver=4.7.3 HTTP/1.0" 200 50599 "http://holey-altered.dev/wp-admin/themes.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:34:39 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://holey-altered.dev/wp-admin/themes.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:36:39 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://holey-altered.dev/wp-admin/themes.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:38:39 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://holey-altered.dev/wp-admin/themes.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:40:39 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://holey-altered.dev/wp-admin/themes.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:42:46 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://holey-altered.dev/wp-admin/themes.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:44:54 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://holey-altered.dev/wp-admin/themes.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:46:55 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://holey-altered.dev/wp-admin/themes.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:48:55 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://holey-altered.dev/wp-admin/themes.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
172.17.0.1 - - [06/Apr/2017:02:49:00 +0000] "GET / HTTP/1.0" 200 58987 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"
